Account_Length;Vmail_Message;Day_Mins;Eve_Mins;Night_Mins;Intl_Mins;CustServ_Calls;Churn;Intl_Plan;Vmail_Plan;Day_Calls;Day_Charge;Eve_Calls;Eve_Charge;Night_Calls;Night_Charge;Intl_Calls;Intl_Charge;State;Area_Code;Phone
121;0;4;11;148;0;2;0;0;0;100;1;113;1;79;0;9;0;TX;415;348-8464
125;0;9;9;8;0;2;0;0;0;89;2;127;1;73;0;2;0;NC;408;412-7020
124;0;151;5;6;0;2;0;0;0;98;25.67;119;0;81;0;2;0;CT;415;386-8432
35;0;7;5;10;0;2;0;0;0;67;26.96;96;0;80;0;5;0;NJ;408;337-1802
134;0;296;9;10;1;0;1;0;0;93;2;117;1;98;0;10;0;WY;510;366-1084
123;32;9;10;9;0;3;0;0;1;77;2;78;1;85;0;2;0;LA;510;352-4182
124;0;10;7;12;0;3;0;0;0;61;39.85;111;1;117;1;6;0;NV;415;368-5628
133;0;7;8;8;0;2;0;0;0;92;1;97;1;88;0;3;0;WV;510;333-8996
185;19;7;11;8;0;0;0;0;1;123;26.74;94;1;107;0;6;0;AR;415;353-2557
1;26;6;7;7;10;1;0;0;1;68;24.92;67;1;113;0;2;0;SC;415;356-8621
107;0;11;4;5;0;1;0;0;0;108;2;110;0;148;0;5;0;KS;415;354-6942
91;20;6;12;6;0;1;0;0;1;98;24.84;104;1;100;0;3;0;NY;415;377-9829
178;0;5;6;11;0;2;1;1;0;134;1;78;12;113;1;2;0;MI;408;348-4660
123;0;9;10;10;0;1;0;0;0;49;1;117;1;98;0;11;0;MA;415;410-5199
170;0;12;7;260;0;1;1;0;0;44;2;144;1;97;0;4;0;UT;415;397-6542
135;0;8;7;10;0;1;0;0;0;44;1;109;1;100;0;2;0;HI;415;333-4492
85;0;6;11;8;0;1;0;0;0;88;1;105;1;94;0;3;0;PA;408;405-9573
134;50;9;6;6;0;2;0;0;1;130;1;104;0;107;0;4;3;OR;415;359-7255
148;36;3;207;11;0;1;0;0;1;141;1;60;1;115;0;2;0;TN;415;419-5501
93;0;11;10;6;0;1;1;0;0;101;2;133;1;103;0;6;0;CT;415;404-4809
138;0;10;6;5;0;0;0;0;0;104;40.94;92;1;98;0;1;0;AZ;415;344-6334
159;0;5;8;259;1;0;0;0;0;98;1;101;1;108;1;5;0;OR;510;400-1899
103;34;6;142;8;0;1;0;0;1;80;1;108;1;77;0;7;0;DE;415;346-5053
150;27;9;155;10;0;0;0;0;1;112;35.67;80;1;111;0;6;0;MA;408;398-2148
37;0;6;10;10;1;3;0;0;0;98;1;130;1;113;0;2;0;CT;408;347-7675
33;0;164;6;5;0;0;0;1;0;99;27.88;102;1;104;0;4;0;AR;415;411-8956
55;0;10;8;6;0;1;0;0;0;130;41.74;54;1;83;0;4;0;SD;415;390-3761
134;32;3;8;7;1;0;0;0;1;94;1;124;1;117;0;3;0;CT;408;377-3876
107;0;4;9;7;0;2;0;0;0;90;1;109;1;96;0;5;0;CT;408;345-2476
80;36;8;11;9;0;1;0;0;1;115;1;78;1;145;0;4;0;MA;408;337-7879
78;0;5;9;9;0;1;1;0;0;108;1;126;1;117;0;5;0;MS;408;361-7283
85;17;4;10;7;0;4;1;0;1;88;1;75;1;116;0;7;0;MT;408;372-4868
61;15;11;8;11;10;2;0;0;1;106;42.91;69;1;137;1;3;0;AK;415;346-8863
97;32;8;11;8;0;5;0;0;1;94;1;120;1;38;0;4;0;DE;415;390-5267
136;0;8;6;8;0;2;0;1;0;103;1;113;1;122;0;9;0;OH;408;392-1547
135;0;6;6;8;0;3;0;0;0;100;1;84;0;82;0;9;0;MN;408;340-8177
87;19;7;8;10;0;1;0;0;1;122;1;89;1;78;0;0;0;CA;415;383-4802
165;0;9;11;6;1;0;0;0;0;67;1;89;1;88;0;1;0;OH;510;378-8567
148;0;12;8;12;0;2;1;0;0;104;2;87;1;99;1;2;0;NV;415;406-7844
99;0;7;4;9;0;2;0;0;0;102;1;118;0;126;0;2;0;SC;415;402-9173
123;0;7;8;7;0;2;0;0;0;78;29.87;96;1;92;0;2;0;WV;415;352-3440
127;0;11;9;7;13;1;0;1;0;87;43.61;101;1;122;0;3;0;NM;415;363-1413
151;0;7;8;5;0;0;0;0;0;89;28.93;83;1;100;0;3;0;WY;415;394-8861
185;0;6;10;7;0;1;0;0;0;92;1;115;1;79;0;4;0;CA;408;358-4036
65;34;9;6;9;1;4;0;0;1;119;1;106;1;87;0;4;0;KS;415;392-4680
58;0;9;10;7;1;4;0;0;0;126;35.72;108;1;88;0;2;0;WY;510;354-2762
104;0;5;7;8;0;2;0;0;0;87;1;98;1;87;0;6;0;OK;415;371-5811
44;0;8;163;11;0;0;0;0;0;89;1;96;1;151;1;3;0;UT;415;387-2014
58;0;7;11;8;0;4;0;0;0;112;29.65;122;1;87;0;0;0;MA;408;411-6598
108;0;9;7;8;0;0;0;0;0;117;1;103;1;68;0;5;0;UT;415;355-9356
132;0;5;253;8;0;1;0;0;0;88;1;124;1;120;0;4;0;MN;510;406-4720
80;0;5;8;8;1;2;0;0;0;67;1;112;1;63;0;2;0;NE;415;356-7239
162;0;6;242;10;0;2;0;0;0;98;1;107;1;96;0;2;0;OH;415;328-8747
110;0;4;275;9;1;2;0;0;0;62;1;86;1;94;0;3;0;KY;510;388-9464
96;0;12;10;11;0;1;1;0;0;105;2;94;1;107;0;3;0;WA;415;406-2866
168;0;7;10;164;0;2;1;0;0;134;27.78;87;1;147;0;2;0;NY;408;333-5729
72;0;12;10;12;5;4;1;0;0;116;48.86;126;20;114;1;3;0;IN;510;391-1499
125;23;5;9;7;0;1;0;0;1;104;1;115;1;100;0;3;0;CO;408;386-8690
170;0;8;9;9;0;2;0;0;0;106;1;70;1;133;0;3;0;DC;510;391-2231
71;0;185;10;8;1;3;0;0;0;84;1;129;1;82;0;4;0;AK;510;332-2275
124;0;7;6;5;1;1;0;0;0;109;1;152;1;97;0;12;0;SC;415;340-4028
68;0;9;10;8;0;2;0;0;0;68;1;123;1;100;0;6;0;KS;415;363-3486
97;0;9;0;7;0;1;0;0;0;134;1;0;0;94;0;6;0;UT;415;418-3181
98;0;7;13;6;0;1;0;1;0;71;26.93;66;1;93;0;4;0;IL;510;351-3316
24;0;149;131;10;0;2;1;0;0;73;1;81;0;69;0;3;0;DC;408;369-3626
136;0;9;9;224;0;0;0;0;0;63;34.77;95;1;119;0;2;0;DC;510;353-2763
44;0;12;7;9;0;0;1;0;0;86;2;87;1;106;0;2;0;OK;408;358-7165
96;40;5;9;5;1;0;0;0;1;90;1;154;1;118;0;4;0;KY;415;353-3223
31;0;4;11;4;7;1;0;0;0;129;1;78;1;100;0;5;0;NE;415;338-9044
72;0;7;261;11;1;0;0;0;0;102;1;103;1;85;1;5;0;AL;415;341-7296
24;0;7;90;9;0;1;0;0;0;104;1;101;0;116;0;5;0;HI;415;398-4431
112;31;9;11;10;0;4;0;0;1;89;2;117;1;87;0;1;0;SC;415;408-5601
117;0;12;11;6;10;1;1;1;0;118;48.86;84;1;86;0;3;0;GA;415;328-5188
137;19;7;10;9;0;0;0;0;1;96;1;146;1;109;0;2;0;KS;415;329-4474
136;0;4;9;3;0;0;0;0;0;75;1;97;1;92;0;5;0;PA;408;357-4573
95;0;7;11;230;14;0;0;0;0;103;26.84;90;1;117;0;2;0;UT;415;341-7112
82;19;6;10;199;0;1;0;0;1;73;24.91;65;1;114;0;4;0;OR;415;400-3147
145;0;10;12;10;9;1;1;0;0;116;41.79;91;1;115;0;13;0;ND;415;378-1936
56;0;7;9;10;0;1;0;1;0;114;1;110;1;67;0;5;0;KY;415;347-1640
155;0;10;6;6;10;2;0;1;0;146;42.64;105;1;104;0;5;0;MN;408;374-9531
133;0;5;8;10;0;0;1;0;0;100;1;105;1;119;0;4;0;OH;408;380-4374
53;0;5;8;11;1;2;0;0;0;113;1;84;1;108;0;7;0;TX;415;380-9409
123;0;10;9;11;0;5;1;0;0;87;2;101;1;121;1;3;0;WY;415;387-1116
136;0;7;10;10;0;7;0;0;0;83;27.78;119;1;90;0;4;0;GA;415;400-7509
57;0;161;208;9;0;3;0;0;0;113;1;134;1;81;0;4;0;TX;415;403-6225
62;0;5;7;8;0;1;0;0;0;111;1;104;1;97;0;5;0;WV;408;382-8274
112;0;3;11;6;0;1;0;0;0;94;1;112;1;75;0;18;0;NM;415;354-5764
55;20;9;8;9;0;1;0;0;1;91;1;113;1;110;0;1;0;MI;415;387-6912
95;0;5;9;11;0;6;1;0;0;115;1;88;1;96;0;2;0;NC;408;384-3413
125;0;10;9;9;0;1;0;0;0;65;39.66;93;1;109;0;4;0;NY;415;367-3950
1;0;8;6;6;10;5;1;0;0;106;30.96;106;0;75;0;3;0;TX;415;396-4254
98;36;168;7;7;8;6;1;0;1;81;1;125;1;120;0;2;0;KY;415;333-3010
105;0;10;7;8;0;1;0;0;0;88;42.77;103;1;112;0;5;0;SD;415;393-1891
113;30;8;8;235;0;0;0;0;1;102;1;123;1;52;0;7;0;ID;415;336-9053
99;0;11;9;10;0;3;1;0;0;44;2;105;1;75;0;1;0;OR;408;353-3372
103;0;8;4;8;0;1;0;0;0;134;30.63;85;0;134;0;3;0;WI;415;386-8943
177;0;9;7;217;8;1;0;0;0;81;38.73;97;1;106;0;5;0;WV;408;376-9716
149;20;6;12;6;0;0;0;0;1;132;1;94;1;110;0;6;0;SC;415;370-8676
160;0;10;11;9;1;1;1;0;0;136;39.93;134;1;101;0;2;0;CT;415;360-2329
116;0;5;9;8;0;2;0;0;0;54;1;82;1;116;0;2;0;NV;408;360-1320
90;22;5;10;9;0;1;0;0;1;94;1;90;1;108;10;12;0;ND;415;329-8638
148;0;10;8;5;0;0;1;1;0;81;2;71;1;97;0;2;0;MI;415;385-1118
147;35;8;6;9;0;2;1;0;1;134;1;99;1;90;0;4;0;MT;415;408-8269
95;0;2;8;9;0;0;0;0;0;96;0;126;1;97;0;5;0;NE;510;391-2334
201;0;9;9;8;7;1;0;0;0;72;2;90;1;99;0;6;0;UT;510;373-8900
80;0;6;5;10;0;0;0;0;0;89;25.76;78;0;131;0;4;0;WV;415;382-3512
122;0;6;9;236;0;1;0;1;0;117;24.87;93;1;97;0;5;0;AR;415;420-4089
132;0;8;6;9;0;0;0;0;0;100;1;95;1;117;0;2;0;MT;408;406-8465
83;0;9;9;10;13;1;0;0;0;71;1;92;1;108;0;5;0;UT;510;386-6114
99;0;6;9;209;0;7;1;0;0;107;1;103;1;95;0;3;0;HI;408;413-9328
84;0;9;11;8;1;3;1;0;0;86;2;105;1;108;0;3;0;KS;415;335-7144
46;0;5;7;8;0;1;0;0;0;67;1;62;1;98;0;6;0;NY;415;414-5177
87;0;6;9;11;0;2;0;0;0;106;1;117;1;152;1;5;0;OH;510;350-5993
150;0;214;8;10;0;1;0;0;0;117;2;89;1;99;0;4;0;HI;415;370-1465
73;0;8;7;4;0;1;0;0;0;112;1;85;1;61;0;6;0;KS;408;385-2370
7;0;9;12;7;11;3;0;0;0;87;1;83;1;77;0;5;0;IN;415;358-9146
89;12;188;6;8;0;2;0;0;1;105;31.96;107;1;132;0;3;0;OR;415;357-8515
131;0;5;5;6;1;3;1;1;0;83;1;94;0;95;0;3;0;NY;408;406-8995
105;0;11;7;9;12;3;0;0;0;96;2;97;1;36;0;5;0;VA;415;344-3145
108;0;5;9;6;1;2;1;1;0;114;1;70;1;85;0;3;0;MI;408;341-9890
47;28;7;6;8;0;1;0;0;1;109;1;94;0;109;0;6;0;ID;415;365-4387
101;0;7;5;9;0;1;0;1;0;116;1;114;0;109;0;5;0;MO;415;375-3341
182;24;5;6;191;0;1;0;0;1;104;1;127;1;98;0;3;0;AL;415;418-3096
161;0;8;7;8;1;1;0;0;0;73;1;79;1;79;0;3;0;OR;408;378-3879
128;0;9;13;8;0;1;1;0;0;130;38.74;71;25.72;82;0;7;0;VT;408;344-1362
69;31;8;8;153;1;2;0;0;1;63;1;90;1;129;0;2;0;AZ;415;419-3937
113;34;2;6;7;1;1;0;0;1;63;0;82;0;118;0;3;0;VA;408;348-4961
87;30;11;9;6;0;0;0;0;1;114;44.68;130;1;88;0;2;0;PA;408;329-1410
71;0;9;11;9;1;0;0;0;0;70;1;122;1;104;0;3;0;CO;415;332-9896
76;0;204;9;10;0;1;0;0;0;69;34.68;110;1;85;0;5;0;KY;415;407-8575
87;0;9;5;12;1;3;0;0;0;109;37.94;86;0;83;1;4;0;NJ;510;387-2799
117;0;119;8;8;0;1;0;0;0;82;1;108;1;97;0;3;0;IL;408;373-9108
177;0;11;9;9;0;3;1;0;0;91;2;79;1;58;0;8;0;WA;415;345-3947
95;0;6;6;10;0;1;0;0;0;104;1;95;1;80;0;3;0;WV;415;356-7511
76;0;7;11;4;1;1;0;0;0;78;1;83;1;92;0;3;0;RI;415;343-4516
66;0;7;11;8;0;2;0;0;0;103;28.99;77;1;138;0;2;0;OH;415;408-6305
110;0;7;6;9;0;1;0;0;0;124;1;141;1;102;0;7;0;MO;415;338-7305
204;0;9;6;8;1;3;0;0;0;145;34.88;95;1;77;0;5;0;MD;510;401-3077
32;31;10;8;9;13;0;0;0;1;97;2;111;1;111;0;2;0;OH;415;401-6977
133;39;10;11;5;0;5;0;0;1;107;40.78;77;1;85;0;3;0;VA;408;385-1464
185;0;2;12;5;1;2;0;0;0;97;0;83;1;110;5;3;0;FL;408;417-5034
103;37;6;10;10;0;1;0;0;1;78;1;108;1;110;0;3;0;CO;415;420-7066
91;0;5;8;9;0;1;0;0;0;100;1;104;1;85;0;3;3;NY;510;394-8256
131;0;8;8;250;0;2;0;0;0;89;1;87;1;132;0;6;0;WV;415;362-5044
153;0;7;6;9;0;0;0;0;0;127;1;121;1;130;0;4;0;LA;510;350-2075
132;25;5;11;10;0;2;0;0;1;96;1;107;1;87;0;7;0;MA;415;343-5372
148;0;203;6;10;1;1;0;0;0;92;1;125;1;131;0;9;0;UT;510;377-9520
141;0;10;10;9;6;5;0;0;0;90;2;80;1;104;0;3;0;AL;408;391-6773
105;0;7;6;9;1;2;0;0;0;102;26.61;134;1;111;0;2;0;ME;415;403-4442
169;0;11;7;12;1;3;1;0;0;105;2;88;1;111;1;3;0;TX;408;379-5885
127;23;182;9;7;0;1;0;0;1;80;30.94;85;1;82;0;4;0;ND;415;399-1021
57;0;4;8;10;0;0;0;0;0;92;1;127;1;93;0;2;0;CO;415;342-4004
123;33;6;5;9;0;0;0;0;1;87;24.92;59;0;99;0;7;0;LA;415;382-7659
103;35;5;9;4;1;4;1;0;1;101;1;81;1;77;0;2;0;MT;510;342-1004
101;0;5;8;2;0;1;0;0;0;89;1;97;1;61;0;5;0;OR;415;398-5851
123;22;8;80;5;1;2;0;0;1;105;1;86;0;82;0;12;0;NH;415;396-4869
78;32;9;8;10;0;6;0;0;1;116;35.75;83;1;92;0;4;0;NE;510;422-8333
101;28;9;12;203;0;4;0;0;1;96;2;72;1;111;0;6;0;WV;415;367-9127
129;0;150;10;11;1;1;0;0;0;98;1;101;1;123;1;6;0;NV;415;420-3028
67;34;7;9;9;0;0;0;0;1;114;1;115;1;114;0;4;0;MA;415;357-6348
37;0;8;7;9;14;3;0;0;0;116;1;99;1;112;0;5;0;MI;415;386-1131
64;0;6;6;10;1;3;0;1;0;83;24.94;91;1;69;0;3;0;KY;415;349-8391
173;0;5;4;7;0;1;0;0;0;103;1;111;0;106;0;7;0;WV;510;421-1484
135;0;6;10;9;1;1;0;0;0;115;1;68;1;82;0;3;0;KY;510;414-2663
75;42;10;7;4;0;1;0;0;1;93;2;108;1;91;0;8;0;NJ;415;327-6989
88;0;4;9;8;0;4;1;0;0;112;1;70;1;75;0;3;0;ME;415;405-5513
112;0;9;9;7;0;3;0;0;0;112;2;104;1;97;0;5;0;TX;415;345-9168
113;0;7;10;10;0;0;0;0;0;137;1;109;1;97;0;4;0;MN;408;417-5146
121;28;110;6;10;0;2;0;0;1;94;1;76;1;87;0;3;0;VA;510;339-2792
70;0;6;8;6;0;1;0;0;0;145;25.98;102;1;75;0;2;0;DC;415;345-8397
90;0;6;8;12;0;0;0;0;0;103;24.75;137;1;83;1;4;0;MD;415;344-6404
39;0;4;8;9;0;0;0;0;0;83;1;114;1;104;0;4;0;RI;408;417-9455
142;0;9;8;6;0;0;0;0;0;134;36.86;106;1;108;0;2;0;MA;408;343-1009
176;0;8;6;7;9;1;0;0;0;101;1;78;1;79;0;2;0;MD;408;365-3493
105;0;6;9;10;0;1;0;0;0;81;24.89;80;1;117;0;2;0;NM;408;376-7043
57;0;11;9;7;0;2;1;0;0;74;2;85;1;104;0;3;0;MN;415;348-5728
110;0;1;11;5;1;1;0;0;0;92;0;81;1;74;0;4;4;MI;510;357-5784
88;0;7;8;4;1;2;0;0;0;81;1;90;1;107;0;5;0;AZ;415;417-9844
95;0;8;7;8;14;0;0;0;0;119;1;70;1;120;0;6;0;AL;408;333-7225
147;0;5;9;9;1;3;0;0;0;83;1;144;1;72;0;3;0;MI;415;382-4943
101;0;7;188;9;1;4;1;0;0;92;26.93;117;1;125;0;4;0;SC;415;345-4589
115;0;7;10;9;1;1;0;0;0;111;1;98;1;92;0;2;0;MS;415;404-6337
103;0;5;8;233;1;2;0;0;0;103;1;89;1;126;0;2;0;MS;415;412-1470
82;0;8;8;11;7;0;0;0;0;112;33.88;120;1;117;0;10;0;CA;415;394-9220
141;0;8;233;6;0;0;0;0;0;126;1;98;1;106;0;7;0;MD;415;364-5362
149;0;7;8;8;0;2;0;0;0;80;29.82;127;1;102;0;2;0;ND;408;372-9852
131;0;11;6;9;0;2;0;0;0;123;44.78;74;1;101;0;2;0;IL;510;394-9984
119;0;4;11;8;0;1;0;0;0;108;1;100;1;79;0;3;0;SD;510;402-1668
112;0;8;219;168;0;3;0;0;0;83;1;89;1;116;0;8;0;AL;510;339-5659
116;35;118;7;9;0;2;0;0;1;103;1;106;1;102;0;2;0;NV;510;341-7279
94;0;9;8;15;0;3;0;0;0;98;2;89;1;95;1;5;0;LA;415;371-3236
90;0;222;187;12;1;2;0;0;0;93;37.74;103;1;124;1;6;0;VA;408;343-5679
114;31;9;8;6;13;0;0;0;1;98;37.88;105;1;101;0;4;0;DE;415;347-4626
63;25;190;5;6;1;1;0;0;1;137;1;76;0;110;0;2;0;CT;408;344-8498
130;0;11;10;9;0;4;1;0;0;129;2;128;1;91;0;2;0;CO;408;349-3005
122;29;8;11;168;0;3;0;0;1;83;1;93;1;95;0;6;0;MA;408;371-3498
166;0;8;9;8;0;3;0;0;0;93;33.93;99;1;110;0;5;0;OR;510;367-4853
62;0;100;7;218;0;0;0;0;0;98;17;95;1;122;0;4;0;WA;415;422-3454
78;21;7;9;124;0;2;0;0;1;85;1;79;1;92;0;1;0;SC;415;403-8915
148;26;7;7;9;0;1;0;0;1;91;26.98;127;1;88;0;3;0;IN;415;371-2418
154;0;6;9;178;12;3;1;0;0;122;1;71;1;105;0;2;0;MD;510;411-2977
110;34;8;5;6;0;1;0;0;1;114;32.69;114;0;102;0;12;0;NV;408;389-8163
75;0;13;188;10;0;0;1;0;0;106;51.87;115;1;116;0;5;0;TX;415;417-4456
84;38;193;6;11;0;2;0;0;1;106;32.81;106;1;87;1;5;2;ND;408;351-1894
113;0;3;204;5;0;1;0;0;0;88;1;112;1;118;0;3;0;WV;510;386-6408
181;40;4;14;7;0;2;0;0;1;61;1;79;1;97;0;3;0;CO;510;370-9592
51;0;8;6;7;10;2;0;0;0;88;30.69;102;0;97;0;3;0;TX;415;397-9251
102;29;9;13;12;1;0;0;0;1;86;2;109;26.72;110;1;2;0;FL;408;395-6913
107;0;4;5;9;1;1;0;0;0;95;1;85;0;87;0;3;0;AL;408;332-3804
88;0;5;7;8;0;5;1;0;0;99;1;128;1;83;0;2;0;WV;510;421-1326
82;0;6;10;5;1;0;0;0;0;102;1;122;1;91;0;4;0;MI;415;415-8200
204;0;7;11;7;0;6;0;0;0;85;29.63;95;1;96;0;3;0;NY;415;371-9414
130;0;8;8;6;1;3;0;0;0;63;34.66;93;1;125;0;4;0;MS;510;347-3895
174;0;10;6;13;1;0;0;0;0;108;2;143;1;131;1;5;0;MO;510;342-5854
129;0;157;11;8;1;2;0;0;0;113;26.69;97;1;126;0;2;0;AR;415;379-7192
190;0;5;223;10;10;3;0;1;0;55;1;124;1;81;0;7;0;MS;415;394-5753
54;0;10;6;7;0;3;0;1;0;91;2;130;1;98;0;8;0;NY;510;390-6932
78;0;7;12;11;0;0;0;0;0;88;27.81;93;1;108;1;9;0;SD;408;394-3171
100;29;9;7;9;0;1;0;0;1;127;2;82;1;100;0;3;0;AK;415;394-5202
70;30;6;170;5;0;3;0;0;1;72;1;92;1;68;0;4;0;WV;510;348-3777
111;0;3;8;10;1;1;0;0;0;119;1;94;1;94;0;4;0;SC;510;407-3949
117;0;4;228;240;0;1;0;0;0;98;1;131;1;111;0;3;0;VA;408;363-4779
68;0;4;6;9;0;0;0;0;0;93;16;80;1;85;0;2;0;MS;415;340-2239
27;0;9;11;10;0;2;1;0;0;95;2;109;1;119;0;3;0;SD;510;359-3423
91;0;6;7;8;0;1;0;0;0;61;1;96;1;92;0;2;0;MN;415;382-9297
181;27;8;249;9;0;1;0;0;1;93;1;127;1;82;0;4;0;AL;415;330-9294
118;36;12;7;8;0;3;0;0;1;106;2;115;1;63;0;5;0;CO;415;362-8763
112;0;8;8;144;10;2;0;0;0;114;1;119;1;78;0;11;0;ME;415;403-4816
93;0;7;8;7;12;0;0;0;0;121;1;131;1;125;0;4;0;GA;415;371-2155
102;0;158;9;8;0;0;0;0;0;94;26.86;100;1;120;0;10;0;AZ;408;334-1339
93;0;173;8;290;0;0;0;0;0;131;1;108;1;66;1;2;0;MA;415;341-7412
107;32;6;9;7;0;1;0;0;1;101;1;145;1;138;0;5;0;AZ;415;375-4770
100;32;5;10;192;1;3;0;0;1;123;1;101;1;106;0;9;0;IN;415;406-7643
115;0;8;227;13;1;2;0;0;0;111;1;108;1;113;1;1;0;DE;415;415-8164
63;13;9;8;174;0;0;0;0;1;61;2;88;1;68;0;2;0;WI;510;354-3545
57;0;9;10;11;0;0;0;0;0;101;2;65;1;137;0;1;0;ME;415;377-3139
119;26;132;7;8;0;1;0;0;1;100;1;121;1;108;0;5;0;DC;408;418-7478
73;0;7;8;15;0;1;0;0;0;92;26.79;87;1;106;1;4;0;GA;408;385-6952
98;30;5;8;8;11;2;0;0;1;71;1;108;1;88;0;8;0;HI;408;381-8593
139;0;7;8;7;0;0;0;1;0;121;1;137;1;96;0;13;0;VA;415;365-9371
31;28;7;10;10;0;1;0;0;1;116;1;125;1;80;0;7;0;NY;408;401-7335
129;32;211;6;10;0;1;0;0;1;99;35.87;89;1;96;0;5;0;PA;510;364-5126
115;0;6;8;151;0;7;1;0;0;89;1;95;1;75;0;3;0;AR;415;385-7157
108;0;12;9;10;14;2;1;0;0;99;2;93;1;110;0;9;0;HI;415;385-4766
139;0;139;6;272;1;0;0;0;0;110;1;93;0;120;1;1;0;DE;408;390-1760
102;0;10;8;7;10;4;0;0;0;125;39.92;99;1;88;0;1;0;WV;408;365-8831
149;0;8;8;11;0;1;0;0;0;83;31.89;81;1;79;1;1;0;OK;408;353-4002
113;0;7;9;7;1;2;0;0;0;143;1;93;1;86;0;7;0;OR;415;367-5923
131;33;7;194;11;0;1;0;0;1;100;1;85;1;124;0;5;0;ND;408;393-9548
83;0;5;7;10;0;0;0;0;0;101;1;92;1;150;0;10;0;MO;408;362-2356
96;21;10;11;7;0;2;0;0;1;95;2;150;1;72;0;6;0;AR;415;365-2341
98;0;7;6;6;0;1;0;0;0;77;28.88;155;1;105;0;7;0;GA;408;388-8797
3;0;185;8;7;1;3;0;0;0;120;1;129;1;89;0;3;0;TN;415;400-4713
77;17;9;201;9;0;0;0;0;1;84;34.83;102;1;97;0;5;0;MA;408;420-3042
75;24;9;182;11;0;3;0;0;1;119;2;108;1;106;1;2;0;ND;408;396-4171
40;0;7;6;253;0;4;1;0;0;115;28.85;123;1;115;0;3;0;IA;510;389-8417
108;0;10;9;10;0;0;0;0;0;102;40.68;127;1;104;0;6;0;NJ;415;339-4068
100;0;5;8;12;0;4;1;0;0;96;1;89;1;93;1;2;0;MT;415;341-4873
16;0;7;10;6;0;3;0;0;0;100;1;138;1;78;0;11;0;AL;415;336-2322
115;16;6;8;7;0;2;0;0;1;110;1;111;1;113;0;4;0;NY;510;402-1607
108;25;7;5;7;0;3;0;0;1;88;1;113;0;99;0;1;0;PA;510;379-3037
107;0;8;7;244;0;5;0;0;0;76;1;65;1;91;0;3;0;VT;510;382-1399
161;0;13;10;10;0;2;1;0;0;100;54.79;135;1;104;0;5;0;NC;415;394-5489
147;0;5;13;7;0;2;0;0;0;74;1;78;1;126;0;4;0;CT;415;387-6065
107;0;6;5;5;0;3;0;0;0;94;24.97;111;0;97;0;5;0;MO;415;327-6087
120;0;8;9;12;0;1;0;0;0;123;32.74;105;1;93;1;3;0;WV;510;341-8667
107;36;4;7;7;0;1;0;0;1;83;1;91;1;121;0;2;0;NJ;408;338-9612
58;0;5;7;9;1;3;0;0;0;96;1;107;1;106;0;5;0;AK;510;364-1134
91;0;6;7;6;1;2;0;0;0;121;1;87;1;80;0;3;0;LA;408;413-4811
13;0;6;10;9;0;2;0;0;0;139;1;88;1;123;0;5;0;AL;415;354-4333
104;0;12;7;6;1;5;0;0;0;127;47.67;79;1;77;0;6;0;IN;408;382-2026
93;31;10;9;8;0;1;0;0;1;85;2;100;1;87;0;4;0;MA;415;368-3287
95;0;8;8;6;1;2;0;0;0;95;1;101;1;113;0;4;0;DE;510;367-8298
104;0;5;8;9;10;3;0;0;0;141;1;140;1;100;0;4;0;SC;415;391-1783
35;0;6;7;9;0;5;1;0;0;115;1;82;1;118;0;2;0;NH;408;393-8762
62;0;8;9;195;0;3;0;0;0;94;31.76;92;1;98;0;4;0;LA;415;385-1423
143;0;6;12;10;1;1;0;0;0;112;1;92;24.73;91;0;5;0;MS;510;406-7670
62;0;10;5;10;0;4;0;0;0;91;2;130;0;102;0;4;0;NM;415;339-5423
60;0;9;12;202;11;0;1;1;0;97;35;117;1;139;0;2;0;WA;415;366-8939
41;0;9;9;193;0;1;0;0;0;138;1;83;1;105;0;4;0;SC;510;353-2391
34;14;6;10;8;0;2;0;0;1;100;25.76;126;1;120;0;5;0;MT;415;372-4203
56;0;9;12;12;0;0;1;0;0;112;37.72;122;1;85;1;5;0;ME;408;385-5688
183;0;190;10;13;0;1;0;0;0;100;1;78;1;107;1;4;0;NM;415;397-7453
94;0;9;7;8;0;2;0;0;0;111;2;67;1;89;0;4;0;AZ;415;366-9015
73;47;7;204;7;0;2;0;0;1;117;1;114;1;94;0;3;0;CT;415;356-1654
123;0;5;150;11;0;2;0;0;0;94;1;104;1;119;1;4;0;IL;408;337-3932
64;0;5;8;9;0;3;0;0;0;97;1;97;1;89;0;1;0;IN;408;350-1126
127;0;6;7;7;0;4;1;1;0;60;1;159;1;122;0;4;0;AR;415;416-3649
33;0;8;8;10;0;3;0;0;0;111;1;110;1;100;0;5;0;RI;415;349-1726
27;0;9;248;3;0;1;0;0;0;67;38.66;115;1;109;0;6;0;ND;415;405-1589
123;0;224;9;10;0;0;0;0;0;99;2;80;1;75;0;5;0;NH;408;366-7560
148;0;9;8;300;10;2;0;0;0;95;36.75;105;1;143;1;5;0;NV;510;333-9643
81;0;5;10;6;1;0;0;0;0;121;1;105;1;123;0;3;0;UT;415;355-6422
122;30;10;12;7;0;2;0;0;1;108;2;76;1;85;0;3;0;NC;510;329-5400
52;0;9;11;7;11;1;0;0;0;97;34.75;128;1;118;0;5;0;MI;415;383-6356
91;44;9;7;10;0;1;0;0;1;101;36.82;98;1;95;0;3;0;WI;408;377-7276
54;0;10;9;10;0;2;1;0;0;85;2;93;1;132;0;2;0;AR;415;337-1586
